order_id,city,user_id,amount,price_band,category,is_promotion,discount_rate,is_group_buy,share_count,order_date
NC_1572,南昌,U_NC_0042,80.5,50-100元,服饰鞋帽,True,16.3,False,0,2026-04-04
NC_1573,南昌,U_NC_0814,94.56,50-100元,服饰鞋帽,True,13.8,False,0,2026-05-28
NC_1574,南昌,U_NC_0248,64.56,50-100元,服饰鞋帽,True,16.0,False,0,2026-04-16
NC_1575,南昌,U_NC_0108,365.96,100元以上,数码配件,False,0.0,False,0,2026-05-21
NC_1576,南昌,U_NC_0683,212.08,100元以上,美妆个护,True,8.8,False,0,2026-04-23
NC_1577,南昌,U_NC_0606,493.23,100元以上,服饰鞋帽,True,17.1,True,4,2026-03-29
NC_1578,南昌,U_NC_0532,63.29,50-100元,宠物用品,True,14.1,False,0,2026-05-17
NC_1579,南昌,U_NC_0590,367.02,100元以上,服饰鞋帽,True,17.6,False,0,2026-03-13
NC_1580,南昌,U_NC_0736,48.67,0-50元,服饰鞋帽,True,15.6,False,0,2026-04-20
NC_1581,南昌,U_NC_0644,238.92,100元以上,数码配件,True,13.6,False,0,2026-04-21
NC_1582,南昌,U_NC_0102,272.72,100元以上,家居百货,True,7.7,False,0,2026-04-12
NC_1583,南昌,U_NC_0255,70.61,50-100元,服饰鞋帽,True,18.4,True,3,2026-04-15
NC_1584,南昌,U_NC_0215,41.35,0-50元,服饰鞋帽,True,14.5,False,0,2026-03-21
NC_1585,南昌,U_NC_0512,93.17,50-100元,服饰鞋帽,True,16.3,False,0,2026-03-23
NC_1586,南昌,U_NC_0740,233.51,100元以上,服饰鞋帽,True,17.5,True,3,2026-03-13
NC_1587,南昌,U_NC_0346,26.24,0-50元,服饰鞋帽,True,16.3,True,4,2026-04-14
NC_1588,南昌,U_NC_0596,458.31,100元以上,美妆个护,False,0.0,True,1,2026-03-25
NC_1589,南昌,U_NC_0078,75.31,50-100元,服饰鞋帽,True,13.4,True,5,2026-05-29
NC_1590,南昌,U_NC_0363,13.62,0-50元,服饰鞋帽,True,11.1,True,3,2026-05-08
NC_1591,南昌,U_NC_0629,96.06,50-100元,服饰鞋帽,False,0.0,False,0,2026-04-07
NC_1592,南昌,U_NC_0507,54.11,50-100元,食品零食,True,8.7,True,3,2026-03-04
NC_1593,南昌,U_NC_0013,37.8,0-50元,服饰鞋帽,True,11.6,False,0,2026-03-19
NC_1594,南昌,U_NC_0197,98.23,50-100元,家居百货,True,11.6,False,0,2026-05-12
NC_1595,南昌,U_NC_0724,92.4,50-100元,服饰鞋帽,True,18.3,False,0,2026-04-03
NC_1596,南昌,U_NC_0328,245.59,100元以上,数码配件,True,10.5,False,0,2026-03-31
NC_1597,南昌,U_NC_0593,53.85,50-100元,服饰鞋帽,True,17.4,False,0,2026-05-08
NC_1598,南昌,U_NC_0738,49.24,0-50元,美妆个护,True,12.1,True,5,2026-03-30
NC_1599,南昌,U_NC_0510,85.11,50-100元,母婴用品,True,13.6,True,5,2026-04-26
NC_1600,南昌,U_NC_0724,53.23,50-100元,母婴用品,True,13.4,True,3,2026-05-01
NC_1601,南昌,U_NC_0731,37.28,0-50元,服饰鞋帽,True,13.5,False,0,2026-03-04
NC_1602,南昌,U_NC_0552,71.54,50-100元,美妆个护,True,10.9,False,0,2026-04-09
NC_1603,南昌,U_NC_0698,65.23,50-100元,服饰鞋帽,True,12.6,False,0,2026-05-09
NC_1604,南昌,U_NC_0066,93.14,50-100元,母婴用品,True,10.4,True,1,2026-05-18
NC_1605,南昌,U_NC_0186,86.52,50-100元,美妆个护,True,14.0,False,0,2026-03-23
NC_1606,南昌,U_NC_0702,47.15,0-50元,美妆个护,True,6.4,False,0,2026-05-29
NC_1607,南昌,U_NC_0725,70.38,50-100元,服饰鞋帽,True,10.1,True,3,2026-03-23
NC_1608,南昌,U_NC_0463,62.6,50-100元,服饰鞋帽,True,8.0,True,1,2026-04-13
NC_1609,南昌,U_NC_0173,309.55,100元以上,服饰鞋帽,True,19.7,True,3,2026-03-13
NC_1610,南昌,U_NC_0577,49.41,0-50元,服饰鞋帽,True,9.6,False,0,2026-05-12
NC_1611,南昌,U_NC_0100,53.47,50-100元,服饰鞋帽,True,12.5,False,0,2026-04-14
NC_1612,南昌,U_NC_0520,465.05,100元以上,服饰鞋帽,True,18.4,False,0,2026-03-23
NC_1613,南昌,U_NC_0320,42.76,0-50元,服饰鞋帽,True,13.1,False,0,2026-03-16
NC_1614,南昌,U_NC_0159,143.11,100元以上,服饰鞋帽,True,7.5,True,2,2026-05-17
NC_1615,南昌,U_NC_0685,468.0,100元以上,宠物用品,True,10.8,False,0,2026-03-15
NC_1616,南昌,U_NC_0367,66.92,50-100元,服饰鞋帽,True,17.3,True,4,2026-03-06
NC_1617,南昌,U_NC_0102,49.29,0-50元,服饰鞋帽,True,14.9,False,0,2026-05-15
NC_1618,南昌,U_NC_0545,136.38,100元以上,服饰鞋帽,False,0.0,False,0,2026-05-29
NC_1619,南昌,U_NC_0642,87.85,50-100元,服饰鞋帽,True,7.0,False,0,2026-04-07
NC_1620,南昌,U_NC_0399,71.76,50-100元,服饰鞋帽,True,6.6,False,0,2026-05-18
NC_1621,南昌,U_NC_0193,99.61,50-100元,美妆个护,True,15.5,False,0,2026-03-06
NC_1622,南昌,U_NC_0322,222.85,100元以上,服饰鞋帽,False,0.0,False,0,2026-05-22
NC_1623,南昌,U_NC_0701,313.72,100元以上,服饰鞋帽,True,7.8,False,0,2026-03-07
NC_1624,南昌,U_NC_0102,395.42,100元以上,服饰鞋帽,True,10.6,False,0,2026-03-28
NC_1625,南昌,U_NC_0656,59.29,50-100元,服饰鞋帽,True,15.7,False,0,2026-05-13
NC_1626,南昌,U_NC_0247,52.26,50-100元,服饰鞋帽,False,0.0,True,3,2026-03-01
NC_1627,南昌,U_NC_0160,95.76,50-100元,服饰鞋帽,True,10.8,True,4,2026-03-06
NC_1628,南昌,U_NC_0318,19.85,0-50元,服饰鞋帽,True,11.3,False,0,2026-05-20
NC_1629,南昌,U_NC_0387,45.15,0-50元,美妆个护,True,15.4,False,0,2026-04-22
NC_1630,南昌,U_NC_0043,46.04,0-50元,数码配件,True,14.0,False,0,2026-04-20
NC_1631,南昌,U_NC_0188,72.46,50-100元,服饰鞋帽,True,14.6,True,4,2026-03-09
NC_1632,南昌,U_NC_0408,58.37,50-100元,美妆个护,False,0.0,False,0,2026-05-28
NC_1633,南昌,U_NC_0569,21.46,0-50元,家居百货,True,16.4,True,2,2026-03-12
NC_1634,南昌,U_NC_0189,180.32,100元以上,服饰鞋帽,True,12.2,True,1,2026-04-19
NC_1635,南昌,U_NC_0612,37.74,0-50元,服饰鞋帽,True,10.6,False,0,2026-04-26
NC_1636,南昌,U_NC_0045,365.15,100元以上,服饰鞋帽,False,0.0,False,0,2026-04-10
NC_1637,南昌,U_NC_0474,97.43,50-100元,服饰鞋帽,False,0.0,False,0,2026-04-14
NC_1638,南昌,U_NC_0200,35.77,0-50元,服饰鞋帽,True,9.4,True,2,2026-05-20
NC_1639,南昌,U_NC_0571,86.06,50-100元,服饰鞋帽,True,17.7,False,0,2026-04-06
NC_1640,南昌,U_NC_0634,31.88,0-50元,服饰鞋帽,True,6.0,False,0,2026-03-03
NC_1641,南昌,U_NC_0391,389.63,100元以上,服饰鞋帽,True,18.5,False,0,2026-03-01
NC_1642,南昌,U_NC_0578,12.34,0-50元,服饰鞋帽,True,17.9,False,0,2026-03-05
NC_1643,南昌,U_NC_0461,50.99,50-100元,数码配件,True,13.6,True,5,2026-04-19
NC_1644,南昌,U_NC_0157,195.07,100元以上,服饰鞋帽,True,19.7,False,0,2026-05-01
NC_1645,南昌,U_NC_0264,93.97,50-100元,服饰鞋帽,True,16.0,False,0,2026-04-19
NC_1646,南昌,U_NC_0555,247.23,100元以上,服饰鞋帽,True,7.2,False,0,2026-05-30
NC_1647,南昌,U_NC_0472,495.0,100元以上,服饰鞋帽,True,8.1,False,0,2026-04-23
NC_1648,南昌,U_NC_0211,277.56,100元以上,服饰鞋帽,True,9.9,False,0,2026-05-07
NC_1649,南昌,U_NC_0373,38.5,0-50元,服饰鞋帽,False,0.0,False,0,2026-05-19
NC_1650,南昌,U_NC_0112,319.28,100元以上,美妆个护,True,14.7,True,2,2026-04-30
NC_1651,南昌,U_NC_0053,72.62,50-100元,家居百货,False,0.0,False,0,2026-04-22
NC_1652,南昌,U_NC_0025,23.51,0-50元,家居百货,True,19.1,False,0,2026-04-26
NC_1653,南昌,U_NC_0657,69.3,50-100元,服饰鞋帽,True,16.2,False,0,2026-03-20
NC_1654,南昌,U_NC_0781,89.09,50-100元,服饰鞋帽,True,12.0,False,0,2026-03-17
NC_1655,南昌,U_NC_0088,226.49,100元以上,宠物用品,True,14.4,True,1,2026-03-09
NC_1656,南昌,U_NC_0208,46.81,0-50元,家居百货,True,6.3,False,0,2026-04-15
NC_1657,南昌,U_NC_0347,483.18,100元以上,服饰鞋帽,True,14.3,True,4,2026-04-30
NC_1658,南昌,U_NC_0546,215.9,100元以上,服饰鞋帽,True,18.5,True,4,2026-03-16
NC_1659,南昌,U_NC_0680,263.87,100元以上,服饰鞋帽,True,15.5,True,2,2026-03-15
NC_1660,南昌,U_NC_0175,463.67,100元以上,服饰鞋帽,True,18.2,False,0,2026-05-01
NC_1661,南昌,U_NC_0459,334.47,100元以上,食品零食,False,0.0,False,0,2026-03-24
NC_1662,南昌,U_NC_0182,488.12,100元以上,宠物用品,True,10.1,True,3,2026-03-09
NC_1663,南昌,U_NC_0202,22.0,0-50元,服饰鞋帽,True,19.9,False,0,2026-05-25
NC_1664,南昌,U_NC_0017,228.28,100元以上,美妆个护,False,0.0,True,5,2026-05-03
NC_1665,南昌,U_NC_0502,79.52,50-100元,食品零食,True,7.9,True,5,2026-03-04
NC_1666,南昌,U_NC_0042,58.34,50-100元,服饰鞋帽,True,8.9,False,0,2026-04-13
NC_1667,南昌,U_NC_0753,49.8,0-50元,服饰鞋帽,True,10.0,True,5,2026-03-02
NC_1668,南昌,U_NC_0714,65.14,50-100元,服饰鞋帽,True,10.8,False,0,2026-04-04
NC_1669,南昌,U_NC_0351,68.34,50-100元,服饰鞋帽,False,0.0,False,0,2026-05-30
NC_1670,南昌,U_NC_0087,23.85,0-50元,服饰鞋帽,True,9.2,True,4,2026-05-25
NC_1671,南昌,U_NC_0077,465.34,100元以上,家居百货,True,5.3,True,1,2026-04-01
NC_1672,南昌,U_NC_0633,12.6,0-50元,服饰鞋帽,True,6.3,True,1,2026-04-13
NC_1673,南昌,U_NC_0125,33.31,0-50元,食品零食,True,10.0,False,0,2026-05-18
NC_1674,南昌,U_NC_0239,15.55,0-50元,母婴用品,True,15.8,True,4,2026-05-27
NC_1675,南昌,U_NC_0508,38.68,0-50元,服饰鞋帽,True,7.9,False,0,2026-05-30
NC_1676,南昌,U_NC_0007,59.3,50-100元,服饰鞋帽,True,18.0,True,2,2026-05-04
NC_1677,南昌,U_NC_0780,48.97,0-50元,服饰鞋帽,True,13.6,True,1,2026-05-29
NC_1678,南昌,U_NC_0616,17.48,0-50元,服饰鞋帽,False,0.0,True,5,2026-04-07
NC_1679,南昌,U_NC_0700,82.03,50-100元,服饰鞋帽,True,10.2,True,1,2026-05-23
NC_1680,南昌,U_NC_0774,40.17,0-50元,服饰鞋帽,True,10.2,False,0,2026-05-19
NC_1681,南昌,U_NC_0327,131.98,100元以上,美妆个护,True,5.2,False,0,2026-03-12
NC_1682,南昌,U_NC_0462,95.82,50-100元,服饰鞋帽,True,15.2,True,3,2026-04-10
NC_1683,南昌,U_NC_0234,90.55,50-100元,服饰鞋帽,True,12.3,False,0,2026-03-25
NC_1684,南昌,U_NC_0475,52.13,50-100元,服饰鞋帽,True,11.9,False,0,2026-04-21
NC_1685,南昌,U_NC_0808,285.76,100元以上,服饰鞋帽,True,10.8,False,0,2026-03-18
NC_1686,南昌,U_NC_0177,99.49,50-100元,服饰鞋帽,True,5.2,False,0,2026-05-24
NC_1687,南昌,U_NC_0510,47.84,0-50元,服饰鞋帽,True,12.1,True,2,2026-03-03
NC_1688,南昌,U_NC_0444,65.18,50-100元,宠物用品,True,7.8,False,0,2026-05-03
NC_1689,南昌,U_NC_0489,92.58,50-100元,服饰鞋帽,True,10.3,True,3,2026-05-30
NC_1690,南昌,U_NC_0647,57.07,50-100元,服饰鞋帽,True,8.2,False,0,2026-04-09
NC_1691,南昌,U_NC_0743,35.22,0-50元,服饰鞋帽,True,6.8,True,3,2026-04-13
NC_1692,南昌,U_NC_0253,84.43,50-100元,服饰鞋帽,True,12.1,True,3,2026-04-23
NC_1693,南昌,U_NC_0806,23.05,0-50元,服饰鞋帽,True,9.7,False,0,2026-04-30
NC_1694,南昌,U_NC_0587,23.63,0-50元,数码配件,True,18.5,False,0,2026-05-20
NC_1695,南昌,U_NC_0020,191.57,100元以上,服饰鞋帽,True,17.3,False,0,2026-04-30
NC_1696,南昌,U_NC_0618,94.04,50-100元,服饰鞋帽,True,9.8,False,0,2026-04-29
NC_1697,南昌,U_NC_0147,478.86,100元以上,美妆个护,True,10.8,True,3,2026-05-31
NC_1698,南昌,U_NC_0576,88.89,50-100元,服饰鞋帽,True,5.0,True,5,2026-05-01
NC_1699,南昌,U_NC_0205,20.91,0-50元,服饰鞋帽,False,0.0,False,0,2026-05-08
NC_1700,南昌,U_NC_0819,358.34,100元以上,宠物用品,True,9.4,True,2,2026-05-07
NC_1701,南昌,U_NC_0304,62.41,50-100元,服饰鞋帽,True,17.8,True,2,2026-03-19
NC_1702,南昌,U_NC_0458,36.07,0-50元,美妆个护,True,12.0,False,0,2026-03-19
NC_1703,南昌,U_NC_0724,77.76,50-100元,服饰鞋帽,True,6.6,True,3,2026-03-26
NC_1704,南昌,U_NC_0489,64.24,50-100元,服饰鞋帽,True,5.3,True,3,2026-05-10
NC_1705,南昌,U_NC_0183,65.76,50-100元,美妆个护,True,14.4,False,0,2026-04-20
NC_1706,南昌,U_NC_0058,91.8,50-100元,服饰鞋帽,True,13.5,False,0,2026-05-05
NC_1707,南昌,U_NC_0168,385.47,100元以上,服饰鞋帽,False,0.0,True,1,2026-05-06
NC_1708,南昌,U_NC_0769,194.01,100元以上,美妆个护,False,0.0,True,4,2026-04-13
NC_1709,南昌,U_NC_0092,26.02,0-50元,服饰鞋帽,True,16.8,False,0,2026-05-10
NC_1710,南昌,U_NC_0661,279.4,100元以上,服饰鞋帽,False,0.0,True,2,2026-03-08
NC_1711,南昌,U_NC_0141,51.21,50-100元,服饰鞋帽,True,12.2,True,2,2026-03-20
NC_1712,南昌,U_NC_0025,66.15,50-100元,美妆个护,True,5.3,False,0,2026-05-03
NC_1713,南昌,U_NC_0008,84.86,50-100元,服饰鞋帽,True,13.8,True,5,2026-05-02
NC_1714,南昌,U_NC_0550,54.03,50-100元,家居百货,True,17.4,False,0,2026-03-20
NC_1715,南昌,U_NC_0263,35.11,0-50元,服饰鞋帽,True,10.6,True,2,2026-05-17
NC_1716,南昌,U_NC_0688,66.35,50-100元,服饰鞋帽,True,9.3,True,5,2026-05-23
NC_1717,南昌,U_NC_0205,70.28,50-100元,服饰鞋帽,True,17.1,False,0,2026-03-27
NC_1718,南昌,U_NC_0370,394.28,100元以上,服饰鞋帽,True,8.2,False,0,2026-04-08
NC_1719,南昌,U_NC_0013,82.39,50-100元,服饰鞋帽,True,17.7,True,1,2026-04-09
NC_1720,南昌,U_NC_0401,17.24,0-50元,服饰鞋帽,True,15.8,False,0,2026-04-28
NC_1721,南昌,U_NC_0080,58.26,50-100元,服饰鞋帽,True,9.3,False,0,2026-04-01
NC_1722,南昌,U_NC_0311,94.22,50-100元,数码配件,True,17.9,False,0,2026-03-01
NC_1723,南昌,U_NC_0078,86.44,50-100元,母婴用品,True,8.2,True,4,2026-04-17
NC_1724,南昌,U_NC_0124,36.15,0-50元,服饰鞋帽,True,6.8,True,4,2026-03-27
NC_1725,南昌,U_NC_0116,397.7,100元以上,服饰鞋帽,True,19.0,False,0,2026-03-02
NC_1726,南昌,U_NC_0065,19.39,0-50元,家居百货,True,13.4,True,5,2026-05-01
NC_1727,南昌,U_NC_0423,161.32,100元以上,服饰鞋帽,True,5.4,False,0,2026-04-29
NC_1728,南昌,U_NC_0289,10.53,0-50元,家居百货,True,19.4,False,0,2026-05-30
NC_1729,南昌,U_NC_0666,181.08,100元以上,服饰鞋帽,True,19.4,True,4,2026-03-01
NC_1730,南昌,U_NC_0761,32.53,0-50元,家居百货,True,15.5,False,0,2026-05-31
NC_1731,南昌,U_NC_0554,24.56,0-50元,服饰鞋帽,True,12.1,True,3,2026-05-10
NC_1732,南昌,U_NC_0786,39.41,0-50元,服饰鞋帽,True,11.0,False,0,2026-04-14
NC_1733,南昌,U_NC_0617,90.71,50-100元,美妆个护,True,13.1,True,4,2026-03-12
NC_1734,南昌,U_NC_0044,15.51,0-50元,宠物用品,True,16.3,False,0,2026-03-22
NC_1735,南昌,U_NC_0818,95.91,50-100元,母婴用品,True,13.1,False,0,2026-03-21
NC_1736,南昌,U_NC_0514,98.86,50-100元,数码配件,True,10.9,False,0,2026-03-15
NC_1737,南昌,U_NC_0701,75.98,50-100元,服饰鞋帽,True,13.3,False,0,2026-03-30
NC_1738,南昌,U_NC_0536,233.96,100元以上,服饰鞋帽,True,17.0,False,0,2026-04-20
NC_1739,南昌,U_NC_0656,69.64,50-100元,服饰鞋帽,True,15.3,False,0,2026-03-29
NC_1740,南昌,U_NC_0111,57.79,50-100元,服饰鞋帽,True,15.7,False,0,2026-05-04
NC_1741,南昌,U_NC_0654,95.79,50-100元,服饰鞋帽,True,16.3,True,2,2026-05-09
NC_1742,南昌,U_NC_0260,42.58,0-50元,服饰鞋帽,True,6.8,True,1,2026-03-09
NC_1743,南昌,U_NC_0214,55.95,50-100元,宠物用品,True,15.5,True,4,2026-04-17
NC_1744,南昌,U_NC_0512,80.96,50-100元,宠物用品,True,5.6,False,0,2026-03-05
NC_1745,南昌,U_NC_0433,51.55,50-100元,美妆个护,True,10.8,False,0,2026-03-13
NC_1746,南昌,U_NC_0390,81.01,50-100元,服饰鞋帽,False,0.0,False,0,2026-03-04
NC_1747,南昌,U_NC_0389,29.5,0-50元,家居百货,True,13.2,True,1,2026-04-28
NC_1748,南昌,U_NC_0222,196.55,100元以上,母婴用品,True,13.3,False,0,2026-04-27
NC_1749,南昌,U_NC_0071,54.75,50-100元,服饰鞋帽,True,15.1,True,5,2026-04-26
NC_1750,南昌,U_NC_0260,73.16,50-100元,服饰鞋帽,True,18.9,False,0,2026-03-07
NC_1751,南昌,U_NC_0298,84.91,50-100元,服饰鞋帽,False,0.0,True,2,2026-03-06
NC_1752,南昌,U_NC_0256,71.34,50-100元,服饰鞋帽,False,0.0,True,4,2026-05-02
NC_1753,南昌,U_NC_0310,41.03,0-50元,数码配件,False,0.0,False,0,2026-03-06
NC_1754,南昌,U_NC_0119,23.6,0-50元,服饰鞋帽,True,8.4,False,0,2026-05-29
NC_1755,南昌,U_NC_0509,15.57,0-50元,美妆个护,False,0.0,False,0,2026-04-26
NC_1756,南昌,U_NC_0429,84.95,50-100元,服饰鞋帽,True,15.4,False,0,2026-03-14
NC_1757,南昌,U_NC_0411,63.95,50-100元,服饰鞋帽,True,6.0,True,3,2026-04-30
NC_1758,南昌,U_NC_0202,62.16,50-100元,母婴用品,True,7.4,False,0,2026-05-25
NC_1759,南昌,U_NC_0597,99.83,50-100元,服饰鞋帽,True,6.0,False,0,2026-03-24
NC_1760,南昌,U_NC_0381,77.98,50-100元,服饰鞋帽,True,7.0,False,0,2026-03-02
NC_1761,南昌,U_NC_0250,41.52,0-50元,服饰鞋帽,True,13.8,True,2,2026-04-10
NC_1762,南昌,U_NC_0649,420.49,100元以上,服饰鞋帽,True,12.2,True,4,2026-05-10
NC_1763,南昌,U_NC_0526,92.93,50-100元,服饰鞋帽,True,17.9,True,1,2026-05-01
NC_1764,南昌,U_NC_0269,129.04,100元以上,服饰鞋帽,True,11.2,False,0,2026-03-29
NC_1765,南昌,U_NC_0461,87.62,50-100元,服饰鞋帽,True,10.9,True,3,2026-04-20
NC_1766,南昌,U_NC_0662,93.35,50-100元,美妆个护,True,14.2,False,0,2026-04-22
NC_1767,南昌,U_NC_0428,354.14,100元以上,服饰鞋帽,True,12.5,True,5,2026-03-04
NC_1768,南昌,U_NC_0476,13.39,0-50元,家居百货,True,14.6,True,4,2026-04-05
NC_1769,南昌,U_NC_0524,99.33,50-100元,服饰鞋帽,True,14.1,False,0,2026-04-30
NC_1770,南昌,U_NC_0677,87.87,50-100元,数码配件,True,13.4,False,0,2026-05-16
NC_1771,南昌,U_NC_0647,154.91,100元以上,服饰鞋帽,True,19.6,False,0,2026-05-18
NC_1772,南昌,U_NC_0246,35.16,0-50元,食品零食,True,8.4,False,0,2026-04-11
NC_1773,南昌,U_NC_0613,67.43,50-100元,服饰鞋帽,True,12.8,False,0,2026-04-03
NC_1774,南昌,U_NC_0195,82.96,50-100元,美妆个护,True,7.1,False,0,2026-04-07
NC_1775,南昌,U_NC_0121,68.07,50-100元,服饰鞋帽,True,17.0,False,0,2026-03-23
NC_1776,南昌,U_NC_0664,450.46,100元以上,服饰鞋帽,True,16.8,False,0,2026-03-24
NC_1777,南昌,U_NC_0150,250.0,100元以上,服饰鞋帽,True,19.0,False,0,2026-04-13
NC_1778,南昌,U_NC_0261,12.88,0-50元,服饰鞋帽,True,13.3,True,1,2026-03-25
NC_1779,南昌,U_NC_0053,281.9,100元以上,宠物用品,True,12.7,False,0,2026-04-04
NC_1780,南昌,U_NC_0126,351.25,100元以上,服饰鞋帽,True,11.6,True,2,2026-03-24
NC_1781,南昌,U_NC_0131,90.06,50-100元,服饰鞋帽,True,9.2,False,0,2026-04-04
NC_1782,南昌,U_NC_0115,470.3,100元以上,服饰鞋帽,True,18.4,False,0,2026-03-02
NC_1783,南昌,U_NC_0770,81.22,50-100元,服饰鞋帽,True,8.5,False,0,2026-05-13
NC_1784,南昌,U_NC_0393,32.1,0-50元,数码配件,True,13.3,True,2,2026-03-22
NC_1785,南昌,U_NC_0128,34.65,0-50元,母婴用品,True,14.2,False,0,2026-05-02
NC_1786,南昌,U_NC_0110,43.82,0-50元,服饰鞋帽,True,7.5,True,2,2026-04-05
NC_1787,南昌,U_NC_0103,36.85,0-50元,服饰鞋帽,True,17.7,False,0,2026-03-30
NC_1788,南昌,U_NC_0024,263.41,100元以上,服饰鞋帽,True,18.3,False,0,2026-04-18
NC_1789,南昌,U_NC_0022,63.59,50-100元,家居百货,True,16.8,False,0,2026-04-11
NC_1790,南昌,U_NC_0716,80.78,50-100元,数码配件,True,10.6,False,0,2026-05-16
NC_1791,南昌,U_NC_0389,58.42,50-100元,服饰鞋帽,True,10.3,True,3,2026-03-30
NC_1792,南昌,U_NC_0731,73.49,50-100元,服饰鞋帽,False,0.0,True,1,2026-04-27
NC_1793,南昌,U_NC_0092,255.55,100元以上,服饰鞋帽,True,12.4,False,0,2026-04-24
NC_1794,南昌,U_NC_0225,67.41,50-100元,服饰鞋帽,False,0.0,True,2,2026-03-22
NC_1795,南昌,U_NC_0050,358.0,100元以上,服饰鞋帽,True,17.7,False,0,2026-04-16
NC_1796,南昌,U_NC_0464,135.99,100元以上,母婴用品,True,13.3,True,5,2026-04-02
NC_1797,南昌,U_NC_0534,15.67,0-50元,服饰鞋帽,True,7.8,False,0,2026-03-22
NC_1798,南昌,U_NC_0296,44.87,0-50元,服饰鞋帽,True,16.7,False,0,2026-03-23
NC_1799,南昌,U_NC_0792,97.1,50-100元,家居百货,True,17.1,True,1,2026-03-09
NC_1800,南昌,U_NC_0157,42.69,0-50元,服饰鞋帽,True,11.9,False,0,2026-03-23
NC_1801,南昌,U_NC_0517,59.34,50-100元,美妆个护,True,7.6,True,1,2026-05-04
NC_1802,南昌,U_NC_0588,257.52,100元以上,服饰鞋帽,True,17.7,True,5,2026-04-17
NC_1803,南昌,U_NC_0069,284.96,100元以上,服饰鞋帽,True,15.7,True,5,2026-03-06
NC_1804,南昌,U_NC_0555,154.36,100元以上,服饰鞋帽,True,12.3,False,0,2026-05-10
NC_1805,南昌,U_NC_0736,455.52,100元以上,服饰鞋帽,True,12.8,False,0,2026-05-13
NC_1806,南昌,U_NC_0038,262.08,100元以上,服饰鞋帽,False,0.0,True,4,2026-03-17
NC_1807,南昌,U_NC_0307,33.99,0-50元,服饰鞋帽,True,14.1,False,0,2026-04-18
NC_1808,南昌,U_NC_0461,65.73,50-100元,服饰鞋帽,True,11.5,False,0,2026-03-19
NC_1809,南昌,U_NC_0450,416.21,100元以上,美妆个护,True,9.5,True,1,2026-03-30
NC_1810,南昌,U_NC_0150,25.97,0-50元,美妆个护,True,8.1,True,1,2026-04-01
NC_1811,南昌,U_NC_0613,469.1,100元以上,服饰鞋帽,True,12.0,True,4,2026-03-10
NC_1812,南昌,U_NC_0361,91.05,50-100元,服饰鞋帽,True,19.7,False,0,2026-03-09
NC_1813,南昌,U_NC_0277,65.52,50-100元,服饰鞋帽,True,6.5,False,0,2026-05-11
NC_1814,南昌,U_NC_0356,30.38,0-50元,服饰鞋帽,True,11.7,True,5,2026-04-28
NC_1815,南昌,U_NC_0444,64.25,50-100元,服饰鞋帽,True,6.8,False,0,2026-05-02
NC_1816,南昌,U_NC_0339,114.46,100元以上,美妆个护,True,13.5,True,2,2026-04-18
NC_1817,南昌,U_NC_0632,71.99,50-100元,美妆个护,True,7.1,False,0,2026-03-12
NC_1818,南昌,U_NC_0428,69.72,50-100元,服饰鞋帽,True,19.3,True,5,2026-03-25
NC_1819,南昌,U_NC_0039,453.27,100元以上,服饰鞋帽,True,19.9,True,1,2026-03-21
NC_1820,南昌,U_NC_0117,29.31,0-50元,服饰鞋帽,True,19.7,False,0,2026-05-03
NC_1821,南昌,U_NC_0591,28.38,0-50元,家居百货,True,19.7,False,0,2026-04-03
NC_1822,南昌,U_NC_0699,94.46,50-100元,数码配件,True,15.0,False,0,2026-05-25
NC_1823,南昌,U_NC_0495,335.91,100元以上,服饰鞋帽,True,16.7,True,1,2026-04-25
NC_1824,南昌,U_NC_0606,47.6,0-50元,服饰鞋帽,False,0.0,False,0,2026-03-07
NC_1825,南昌,U_NC_0476,93.16,50-100元,服饰鞋帽,True,8.4,False,0,2026-04-01
NC_1826,南昌,U_NC_0340,470.42,100元以上,服饰鞋帽,True,11.2,False,0,2026-05-12
NC_1827,南昌,U_NC_0059,62.12,50-100元,服饰鞋帽,False,0.0,False,0,2026-04-10
NC_1828,南昌,U_NC_0316,90.75,50-100元,服饰鞋帽,True,5.5,False,0,2026-03-16
NC_1829,南昌,U_NC_0441,45.16,0-50元,服饰鞋帽,False,0.0,False,0,2026-04-21
NC_1830,南昌,U_NC_0104,214.59,100元以上,服饰鞋帽,True,7.4,True,4,2026-03-11
NC_1831,南昌,U_NC_0003,41.85,0-50元,服饰鞋帽,True,12.4,True,2,2026-03-07
NC_1832,南昌,U_NC_0366,51.63,50-100元,服饰鞋帽,True,15.2,False,0,2026-05-29
NC_1833,南昌,U_NC_0041,54.38,50-100元,服饰鞋帽,True,6.5,False,0,2026-03-11
NC_1834,南昌,U_NC_0274,91.07,50-100元,服饰鞋帽,True,10.9,False,0,2026-03-14
NC_1835,南昌,U_NC_0162,80.77,50-100元,服饰鞋帽,True,9.3,True,5,2026-04-03
NC_1836,南昌,U_NC_0167,85.0,50-100元,服饰鞋帽,True,15.3,True,3,2026-05-25
NC_1837,南昌,U_NC_0429,90.51,50-100元,服饰鞋帽,True,9.4,False,0,2026-04-21
NC_1838,南昌,U_NC_0159,194.05,100元以上,食品零食,True,8.2,False,0,2026-05-30
NC_1839,南昌,U_NC_0789,12.35,0-50元,家居百货,True,20.0,True,1,2026-04-06
