order_id,user_id,product_id,order_time,payment_time,quantity,unit_price,coupon_discount,total_amount,is_group_order,share_count,logistics_status,refund_status,device_type,user_agent
2225,1673,369,2026-03-25 21:27:00,2026-03-25 22:51:00,5.0,15.03,7.95,67.2,True,5,退货中,,,
2226,1734,364,2026-03-01 19:49:00,2026-03-01 20:59:00,5.0,-38.72,5.79,,False,0,已发货,,,
2227,917,433,2026-05-15 22:33:00,,2.0,81.35,16.67,146.03,True,1,已签收,已拒绝,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2228,1821,298,2026-04-29 19:33:00,2026-04-29 21:33:00,1.0,43.75,1.38,42.37,False,0,待发货,已拒绝,,
2229,1142,102,2026-03-16 01:22:00,2026-03-16 01:43:00,2.0,18067.42199756224,11.2,36123.64,False,1,,申请中,Android,python-requests/2.28.1
2230,165,461,2026-03-20 22:54:00,,2.0,-52.91,19.06,,True,5,已发货,已退款,Android,random gibberish string @#$%
2231,1348,203,2026-04-29 11:26:00,2026-04-29 12:20:00,2.0,36.72,4.91,68.53,True,0,,申请中,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2232,59,164,2026-05-14 08:20:00,2026-05-14 09:07:00,1.0,80.02,8.03,71.99,False,2,已发货,,Android,random gibberish string @#$%
2233,96,20,2026-05-03 18:02:00,2026-05-03 18:13:00,3.0,63.01,10.88,178.15,False,0,已发货,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2234,1506,292,2026-05-02 18:34:00,,5.0,66.5,18.24,314.26,False,2,待发货,,,random gibberish string @#$%
2235,706,392,2026-03-24 08:19:00,2026-03-24 10:15:00,3.0,46.06,4.16,134.02,True,3,已发货,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2236,1123,249,2026-05-10 19:54:00,2026-05-10 21:07:00,1.0,40.64,2.46,38.18,False,0,退货中,申请中,,
2237,363,107,2026-05-02 20:22:00,2026-05-02 21:27:00,5.0,122.8,7.62,606.38,False,0,退货中,申请中,iOS,
2238,772,434,2026-04-23 05:47:00,2026-04-23 06:30:00,2.0,156.34,9.94,302.74,False,2,,已拒绝,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2239,772,434,2026-04-23 05:47:00,2026-04-23 06:30:00,2.0,156.34,9.94,302.74,False,2,,已拒绝,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2240,166,437,2026-04-24 04:26:00,2026-04-24 05:05:00,2.0,120.87,17.33,224.41,True,1,已签收,,iOS,random gibberish string @#$%
2241,1921,22,2026-05-05 22:33:00,2026-05-05 23:28:00,1.0,149.07,13.47,135.6,False,1,已发货,,PC,python-requests/2.28.1
2242,1952,491,2026-04-03 20:20:00,2026-04-03 20:21:00,1.0,53.51,18.19,35.32,True,2,已发货,已拒绝,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2243,618,329,2026-05-02 23:03:00,2026-05-02 23:12:00,5.0,56.38,4.62,277.28,True,5,,申请中,iOS,random gibberish string @#$%
2244,301,104,2026-04-19 17:21:00,2026-04-19 18:14:00,5.0,34.8,7.82,166.18,True,2,待发货,,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2245,2012,95,2026-04-30 22:55:00,2026-05-01 00:11:00,-4.0,-131.25,11.34,,True,2,待发货,申请中,,random gibberish string @#$%
2246,778,38,2026-03-19 09:20:00,2026-03-19 10:30:00,2.0,120.74,15.81,225.67,True,0,已发货,已拒绝,PC,python-requests/2.28.1
2247,688,25,2026-04-09 20:14:00,2026-04-09 21:03:00,1.0,147.84,6.25,141.59,True,3,待发货,,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2248,21,63,2026-05-17 19:38:00,2026-05-17 19:56:00,3.0,148.08,19.66,424.58,True,3,已签收,已拒绝,,
2249,2020,365,2026-04-02 22:18:00,2026-04-03 00:10:00,4.0,38.8,11.42,143.78,False,0,退货中,已拒绝,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2250,1039,316,2026-04-08 11:47:00,,,85.56,2.59,,False,2,已发货,,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2251,1961,216,2026-03-23 21:36:00,2026-03-23 22:18:00,3.0,86.69,4.49,255.58,False,2,待发货,,,random gibberish string @#$%
2252,1234,244,2026-05-28 12:06:00,2026-05-28 13:20:00,3.0,,6.94,,True,0,待发货,,Android,
2253,1763,452,2026-03-04 23:17:00,2026-03-05 00:43:00,5.0,165.39,-4.553951817464892,826.95,False,1,退货中,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2254,823,333,2026-03-05 23:53:00,2026-03-06 00:17:00,1.0,,11.8,,True,4,退货中,,PC,python-requests/2.28.1
2255,1083,93,2026-05-17 18:12:00,2026-05-17 18:23:00,3.0,35.35,-11.140090211551263,106.05,False,0,退货中,申请中,,python-requests/2.28.1
2256,1609,9,2026-04-26 19:27:00,2026-04-26 20:49:00,1.0,149.0,1.85,147.15,True,3,,,iOS,python-requests/2.28.1
2257,1157,265,2026-05-03 16:12:00,,1.0,98.89,8.69,90.2,True,4,,已拒绝,,
2258,263,280,2026-04-24 03:09:00,2026-04-24 03:20:00,1.0,113.87,18.73,95.14,False,1,退货中,,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2259,50,58,2026-04-07 01:46:00,2026-04-07 02:06:00,1.0,130.06,4.29,125.77,False,0,,已退款,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2260,751,360,2026-05-19 22:37:00,2026-05-19 23:30:00,1.0,35.12,17.34,17.78,False,2,,,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2261,1902,195,2026-05-28 01:45:00,2026-05-28 02:11:00,3.0,39.41,9.56,108.67,True,4,已签收,已拒绝,PC,
2262,454,69,2026-04-16 01:14:00,2026-04-16 01:17:00,1.0,-77.61,9.27,,False,0,退货中,已拒绝,PC,
2263,1085,190,2026-04-14 05:36:00,2026-04-14 06:28:00,1.0,51.48,16.48,35.0,True,5,已发货,,iOS,python-requests/2.28.1
2264,1048,336,2026-04-08 19:13:00,,3.0,70.83,15.57,196.92,False,0,,,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2265,37,266,2026-04-17 23:47:00,2026-04-17 23:52:00,5.0,91.54,6.51,451.19,False,1,,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2266,834,354,2026-03-18 22:19:00,2026-03-18 23:03:00,1.0,50.99,11.61,39.38,True,3,已签收,已退款,,
2267,1574,507,2026-03-02 09:42:00,,2.0,76.48,9.0,143.96,True,5,已签收,,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2268,1135,295,2026-05-27 12:00:00,2026-05-27 13:02:00,4.0,44.94,2.32,177.44,True,2,待发货,,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2269,147,416,2026-05-03 13:47:00,2026-05-03 15:02:00,1.0,22.45,1.95,20.5,False,1,已签收,申请中,,random gibberish string @#$%
2270,781,432,2026-03-09 21:23:00,2026-03-09 22:56:00,3.0,69.65,7.05,201.9,False,1,,已拒绝,PC,python-requests/2.28.1
2271,680,25,2026-04-04 15:11:00,2026-04-04 16:12:00,2.0,147.84,3.64,292.04,True,1,,已退款,PC,random gibberish string @#$%
2272,1443,116,2026-05-03 16:49:00,2026-05-03 17:45:00,5.0,,1.83,,False,0,退货中,,,python-requests/2.28.1
2273,1215,462,2024-09-05 00:00:00,2024-09-05 01:49:00,4.0,198.55,12.44,781.76,True,2,退货中,申请中,iOS,
2274,384,225,2026-05-29 19:27:00,2026-05-29 19:37:00,2.0,64.27,-18.95837479436361,128.54,False,0,已发货,,iOS,
2275,226,119,2026-05-08 23:39:00,2026-05-09 01:25:00,2.0,,3.03,,True,4,,,,
2276,226,119,2026-05-08 23:39:00,2026-05-09 01:25:00,2.0,,3.03,,True,4,,,,
2277,512,259,2026-05-07 00:18:00,2026-05-07 01:07:00,2.0,90.43,3.66,177.2,False,0,待发货,申请中,,
2278,253,127,2026-03-27 02:50:00,2026-03-27 04:00:00,4.0,30.01,11.7,108.34,True,4,已签收,,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2279,321,349,2026-03-12 01:41:00,2026-03-12 02:12:00,2.0,68.69,12.78,124.6,True,5,,已退款,,random gibberish string @#$%
2280,812,127,2026-04-07 19:05:00,2026-04-07 19:11:00,3.0,30.01,-2.9130880695192833,90.03,False,2,已发货,已拒绝,,
2281,572,425,2026-03-16 19:32:00,2026-03-16 21:24:00,2.0,110.79,0.05,221.53,True,2,已发货,,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2282,1847,478,2026-04-06 22:09:00,2026-04-06 23:07:00,1.0,147.82,2.49,145.33,False,1,退货中,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2283,137,372,2024-04-11 00:00:00,2024-04-11 00:16:00,1.0,,10.77,,False,1,退货中,已退款,PC,python-requests/2.28.1
2284,931,52,2026-03-17 15:49:00,,1.0,74.45,18.74,55.71,False,2,,,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2285,1513,24,2026-05-09 23:15:00,2026-05-09 23:56:00,4.0,102.2,15.66,393.14,True,0,,,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2286,1590,83,2026-05-20 20:05:00,2026-05-20 20:14:00,2.0,89.46,16.59,162.33,True,1,待发货,,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2287,1197,138,2026-03-05 00:37:00,2026-03-05 01:33:00,5.0,48.51,3.98,238.57,True,5,退货中,,Android,python-requests/2.28.1
2288,1315,407,2026-05-30 01:27:00,2026-05-30 02:11:00,2.0,,7.78,,False,1,已发货,,iOS,python-requests/2.28.1
2289,1209,212,2026-04-29 10:18:00,2026-04-29 11:34:00,4.0,50.36,6.32,195.12,False,2,已签收,已退款,,
2290,1215,105,2026-05-20 22:09:00,invalid_time_format,1.0,112.77,15.19,97.58,True,4,,已拒绝,Android,
2291,78,157,2026-03-01 19:43:00,2026-03-01 20:03:00,4.0,66.73,0.36,266.56,False,2,已发货,申请中,iOS,python-requests/2.28.1
2292,1578,439,2026-05-03 19:44:00,2026-05-03 20:11:00,5.0,183.38,17.77,899.13,False,1,已签收,申请中,Android,
2293,513,375,2026-04-06 09:51:00,2026-04-06 11:40:00,5.0,,5.26,,False,1,,已退款,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2294,1809,267,2026-04-05 18:19:00,2026-04-05 19:51:00,5.0,90.45,,452.25,True,3,已签收,,PC,
2295,1280,156,2026-04-08 17:16:00,2026-04-08 18:57:00,2.0,62.68,4.99,120.37,False,0,退货中,已退款,PC,
2296,1033,302,2026-03-10 01:33:00,2026-03-10 02:07:00,4.0,25.21,10.71,90.13,False,0,,,,python-requests/2.28.1
2297,1337,259,2026-04-21 06:28:00,2026-04-21 07:18:00,5.0,90.43,17.57,434.58,False,1,待发货,已拒绝,,
2298,1401,95,2026-03-14 01:58:00,2026-03-14 02:24:00,1.0,131.25,9.9,121.35,False,1,待发货,已拒绝,iOS,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2299,77,84,2026-05-23 10:49:00,2026-05-23 10:52:00,5.0,63.43,0.95,316.2,True,1,已签收,已拒绝,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2300,209,62,2026-03-30 07:56:00,2026-03-30 09:54:00,2.0,82.44,13.9,150.98,False,1,待发货,申请中,PC,
2301,364,214,2026-05-15 01:23:00,,,41.81,17.1,,True,3,,申请中,PC,
2302,1127,335,2026-03-28 18:07:00,2026-03-28 18:42:00,-2.0,34.99,5.69,,False,1,已签收,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2303,1871,459,2026-03-09 15:03:00,2026-03-09 16:00:00,4.0,80.69,11.44,311.32,False,1,,申请中,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2304,2006,96,2026-03-28 16:53:00,2026-03-28 17:19:00,5.0,44.61,15.32,207.73,True,1,已签收,申请中,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2305,119,172,2026-04-11 10:58:00,2026-04-11 12:07:00,1.0,64.74,5.85,58.89,True,4,已签收,,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2306,413,432,2026-05-17 08:54:00,2026-05-17 10:42:00,4.0,69.65,10.58,268.02,True,4,已发货,,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2307,262,481,2026-03-11 07:09:00,2026-03-11 08:22:00,-3.0,86.76,3.54,,False,1,待发货,已退款,PC,python-requests/2.28.1
2308,1798,440,2026-04-23 00:44:00,2026-04-23 01:36:00,3.0,110.85,13.78,318.77,True,1,已发货,已拒绝,Android,python-requests/2.28.1
2309,745,390,2026-03-11 20:38:00,2026-03-11 21:37:00,2.0,30.29,9.38,51.2,False,1,,,Android,random gibberish string @#$%
2310,413,371,2026-05-02 03:19:00,2026-05-02 04:22:00,3.0,42.98,7.78,121.16,True,2,退货中,,iOS,random gibberish string @#$%
2311,1118,85,2026-04-14 22:24:00,2026-04-14 23:45:00,2.0,,16.1,,False,2,退货中,申请中,Android,
2312,242,432,2026-04-24 00:21:00,,3.0,-69.65,13.09,,False,1,已签收,,,python-requests/2.28.1
2313,1030,144,2026-04-01 21:53:00,2026-04-01 22:30:00,1.0,135.18,4.93,130.25,False,0,待发货,,,random gibberish string @#$%
2314,1278,34,2026-05-16 13:25:00,2026-05-16 15:03:00,4.0,33.75,6.26,128.74,False,2,,,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2315,704,20,2026-04-15 23:56:00,2026-04-16 00:45:00,3.0,63.01,12.07,176.96,False,0,,已拒绝,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2316,1811,367,2027-01-23 00:00:00,,-4.0,25.04,5.47,,False,1,,已拒绝,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2317,103,437,2026-03-03 11:04:00,2026-03-03 12:22:00,3.0,120.87,4.47,358.14,True,1,待发货,已退款,,python-requests/2.28.1
2318,333,27,2026-05-07 14:52:00,2026-05-07 15:43:00,5.0,75.14,3.71,371.99,False,0,已发货,申请中,iOS,random gibberish string @#$%
2319,158,433,2026-03-31 22:29:00,2026-03-31 23:47:00,5.0,81.35,19.31,387.44,True,2,,已拒绝,,
2320,299,236,2026-04-17 04:29:00,2026-04-17 05:19:00,1.0,110.35,4.43,105.92,True,2,待发货,,Android,random gibberish string @#$%
2321,1399,366,2026-05-09 20:04:00,2026-05-09 21:48:00,3.0,34.09,-7.986632529540493,102.27,False,1,已发货,申请中,,
2322,1937,143,2026-05-22 04:30:00,2026-05-22 06:24:00,5.0,115.45,18.56,558.69,False,0,已签收,已退款,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2323,911,374,2026-05-31 23:32:00,invalid_time_format,3.0,48.68,15.74,130.3,False,1,已签收,已退款,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2324,153,10,2026-04-16 06:34:00,,3.0,124.23,-18.05307010342749,372.69,False,2,退货中,,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2325,1462,483,2026-03-13 23:23:00,2026-03-13 23:42:00,2.0,97.39,7.95,186.83,True,0,已签收,已拒绝,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2326,1719,87,2026-03-18 17:53:00,2026-03-18 17:58:00,5.0,69.56,5.72,342.08,True,3,,已拒绝,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2327,1008,479,2026-05-24 12:27:00,2026-05-24 12:28:00,3.0,124.67,7.29,366.72,False,2,已发货,,iOS,python-requests/2.28.1
2328,989,462,2026-05-24 05:43:00,2026-05-24 05:48:00,3.0,198.55,6.2,589.45,False,0,,已退款,,random gibberish string @#$%
2329,1232,48,2026-05-13 05:53:00,2026-05-13 07:11:00,2.0,145.82,1.53,290.11,True,3,退货中,,iOS,
2330,1362,370,2026-03-04 16:13:00,2026-03-04 17:05:00,2.0,68.16,18.93,117.39,False,2,已发货,,Android,random gibberish string @#$%
2331,1788,149,2026-05-06 21:13:00,,5.0,122.44,0.25,611.95,True,5,已发货,申请中,PC,python-requests/2.28.1
2332,1089,447,2026-05-10 09:55:00,2026-05-10 10:17:00,4.0,72.64,5.22,285.34,False,0,,申请中,,random gibberish string @#$%
2333,1841,219,2026-03-19 23:47:00,2026-03-20 00:41:00,1.0,90.77,14.37,76.4,True,3,退货中,,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2334,1028,281,2026-04-01 03:16:00,2026-04-01 04:28:00,4.0,,6.42,,True,0,已发货,已退款,PC,random gibberish string @#$%
2335,125,103,2026-03-07 19:22:00,2026-03-07 21:01:00,1.0,47.09,14.38,32.71,True,3,已发货,,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2336,499,378,2026-03-22 18:04:00,2026-03-22 18:49:00,1.0,28.65,13.46,15.19,True,3,,,,
2337,1184,5,2026-04-12 19:54:00,2026-04-12 21:32:00,4.0,91.9,-3.737805053801316,367.6,True,1,,已退款,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2338,1681,145,2026-05-03 21:15:00,2026-05-03 22:16:00,4.0,144.16,7.01,569.63,True,3,,,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2339,870,196,2026-04-26 10:39:00,,4.0,34.75,9.66,129.34,True,1,待发货,已退款,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2340,2005,319,2026-05-24 21:47:00,2026-05-24 23:12:00,2.0,35.11,19.76,50.46,True,5,,已退款,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2341,222,403,2026-04-24 14:19:00,2026-04-24 16:10:00,2.0,-60.38,3.29,,False,1,待发货,已拒绝,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2342,1945,47,2026-04-07 12:58:00,2026-04-07 13:11:00,3.0,126.19,12.71,365.86,True,4,待发货,,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2343,1561,212,2027-09-06 00:00:00,2027-09-06 00:27:00,,50.36,15.2,,False,2,待发货,已拒绝,,python-requests/2.28.1
2344,920,283,2026-05-13 07:44:00,2026-05-13 08:16:00,5.0,117.66,16.79,571.51,False,1,待发货,已拒绝,Android,random gibberish string @#$%
2345,183,71,2026-05-10 19:34:00,2026-05-10 20:45:00,5.0,-106.51,6.92,,True,4,,申请中,iOS,
2346,31,75,2026-04-22 00:07:00,2026-04-22 00:41:00,5.0,56.49,1.39,281.06,True,2,待发货,已拒绝,iOS,random gibberish string @#$%
2347,520,244,2026-03-14 11:07:00,2026-03-14 11:11:00,4.0,,12.15,,False,0,待发货,,Android,python-requests/2.28.1
2348,2012,447,2026-04-01 17:09:00,2026-04-01 17:34:00,1.0,72.64,9.62,63.02,False,0,退货中,,iOS,random gibberish string @#$%
2349,679,377,2026-05-26 13:50:00,2026-05-26 14:27:00,5.0,49.28,,246.4,True,2,待发货,已拒绝,,
2350,1157,57,2026-05-21 23:01:00,2026-05-22 00:40:00,4.0,127.53,4.91,505.21,False,1,已发货,已拒绝,Android,
2351,1955,506,2024-09-01 00:00:00,2024-09-01 01:49:00,3.0,,5.91,,False,2,已签收,已退款,,
2352,1522,494,2026-05-06 20:11:00,2026-05-06 21:55:00,5.0,84.52,7.55,415.05,False,1,退货中,已退款,Android,random gibberish string @#$%
2353,556,160,2026-04-06 20:42:00,2026-04-06 22:20:00,,141.21,16.18,,False,1,,,PC,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2354,752,83,2026-03-17 15:12:00,2026-03-17 16:25:00,4.0,89.46,2.61,355.23,False,1,已发货,,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2355,1982,92,2026-04-30 20:29:00,2026-04-30 20:36:00,2.0,53.62,4.32,102.92,False,0,已发货,,PC,python-requests/2.28.1
2356,452,282,2026-05-11 06:58:00,2026-05-11 07:59:00,2.0,91.08,10.15,172.01,False,1,待发货,,,python-requests/2.28.1
2357,1547,373,2026-03-16 20:04:00,2026-03-16 21:28:00,1.0,,3.97,,False,0,已签收,已退款,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2358,1980,295,2026-05-12 14:23:00,2026-05-12 15:34:00,5.0,44.94,-8.563856525531348,224.7,False,2,已发货,已退款,iOS,python-requests/2.28.1
2359,412,151,2026-04-08 15:50:00,2026-04-08 16:01:00,4.0,78.24,6.41,306.55,True,4,,,,python-requests/2.28.1
2360,1851,26,2026-05-12 22:33:00,2026-05-12 23:52:00,3.0,55.89,11.17,156.5,False,0,已发货,申请中,PC,
2361,975,364,2026-03-25 15:32:00,2026-03-25 17:10:00,3.0,38.72,3.73,112.43,False,1,已发货,,,python-requests/2.28.1
2362,1424,127,2026-04-11 20:38:00,2026-04-11 22:02:00,2.0,30.01,3.13,56.89,False,0,已发货,申请中,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2363,1303,396,2026-03-08 18:56:00,2026-03-08 19:29:00,2.0,-20.09,1.34,,True,5,退货中,申请中,,
2364,1901,322,2026-05-02 18:20:00,,1.0,68.62,10.85,57.77,False,0,已发货,,PC,random gibberish string @#$%
2365,953,161,2026-04-17 13:28:00,2026-04-17 14:30:00,4.0,32.19,-19.807778491686495,128.76,False,2,已签收,已退款,iOS,
2366,1591,356,2026-03-03 21:37:00,2026-03-03 22:05:00,2.0,69.89,0.82,138.96,False,1,,,iOS,
2367,316,291,2026-03-17 21:27:00,2026-03-17 22:05:00,5.0,,1.28,,True,1,待发货,已拒绝,iOS,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2368,571,82,2026-03-11 17:08:00,2026-03-11 19:06:00,2.0,72.13,14.3,129.96,False,0,,,PC,
2369,838,117,2026-05-28 20:28:00,2026-05-28 21:28:00,1.0,113.37,9.32,104.05,True,5,退货中,已退款,Android,python-requests/2.28.1
2370,119,408,2026-05-29 04:57:00,2026-05-29 04:59:00,3.0,29.46,2.58,85.8,False,1,已发货,已拒绝,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2371,1216,354,2026-04-09 22:58:00,2026-04-09 23:41:00,4.0,50.99,11.9,192.06,True,1,,申请中,,
2372,1990,261,2026-04-10 11:29:00,2026-04-10 11:49:00,1.0,97.2,15.76,81.44,False,0,已发货,,,
2373,988,117,2026-05-15 21:26:00,,4.0,113.37,4.81,448.67,False,2,已签收,,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2374,52,444,2026-04-29 03:13:00,2026-04-29 04:06:00,3.0,144.72,2.46,431.7,False,2,,已退款,PC,
2375,251,121,2026-05-03 18:32:00,2026-05-03 19:23:00,5.0,77.22,0.91,385.19,True,0,,已拒绝,Android,
2376,1491,510,2026-05-21 07:00:00,2026-05-21 08:36:00,2.0,38.14,10.81,65.47,False,0,,已拒绝,,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2377,1574,412,2026-03-09 20:18:00,2026-03-09 21:23:00,1.0,55.48,9.62,45.86,True,4,,已拒绝,iOS,
2378,838,92,2026-04-28 19:55:00,,3.0,53.62,13.59,147.27,True,4,退货中,已拒绝,Android,random gibberish string @#$%
2379,1761,389,2026-05-31 00:23:00,2026-05-31 00:35:00,1.0,24.26,-5.294208517040497,24.26,False,2,已发货,已退款,PC,python-requests/2.28.1
2380,1890,412,2026-03-02 10:48:00,2026-03-02 11:54:00,3.0,55.48,12.99,153.45,False,0,已发货,,,python-requests/2.28.1
2381,278,511,2026-05-06 21:22:00,2026-05-06 21:42:00,-3.0,45.75,17.34,,False,2,,,,random gibberish string @#$%
2382,848,258,2026-05-21 20:16:00,,4.0,90.83,13.56,349.76,False,2,退货中,申请中,PC,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2383,380,12,2026-05-21 11:53:00,2026-05-21 13:19:00,4.0,149.91,19.54,580.1,False,1,,,PC,python-requests/2.28.1
2384,1823,241,2026-04-03 14:35:00,2026-04-03 14:48:00,4.0,118.27,11.35,461.73,False,0,,,Android,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2385,1099,109,2026-05-09 20:06:00,,5.0,,11.49,,False,2,已发货,,PC,random gibberish string @#$%
2386,1034,439,2026-05-27 22:16:00,2026-05-28 00:15:00,4.0,183.38,1.79,731.73,False,0,已签收,已拒绝,PC,python-requests/2.28.1
2387,495,311,2026-04-14 03:09:00,2026-04-14 04:06:00,2.0,54.63,0.93,108.33,True,0,,申请中,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2388,700,1,2026-04-08 18:23:00,2026-04-08 19:12:00,5.0,131.74,-11.498391249069218,658.7,True,5,已发货,已拒绝,PC,python-requests/2.28.1
2389,111,475,2026-03-26 21:25:00,2026-03-26 21:49:00,5.0,55.55,7.67,270.08,False,0,已发货,已退款,,random gibberish string @#$%
2390,1074,66,2026-05-10 20:22:00,2026-05-10 21:16:00,3.0,107.72,7.07,316.09,False,2,已签收,已拒绝,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2391,1965,485,2026-04-06 00:08:00,2026-04-06 00:43:00,3.0,148.77,3.49,442.82,False,2,,,iOS,python-requests/2.28.1
2392,1152,36,2026-03-28 16:27:00,2026-03-28 16:57:00,1.0,72.47,3.25,69.22,True,3,退货中,已拒绝,,python-requests/2.28.1
2393,1363,142,2026-05-12 22:04:00,2026-05-12 23:26:00,5.0,78.35,16.27,375.48,False,1,已发货,,,python-requests/2.28.1
2394,1681,222,2026-05-18 19:06:00,2026-05-18 19:20:00,4.0,92.64,3.34,367.22,False,0,已发货,,iOS,python-requests/2.28.1
2395,607,211,2026-04-18 05:03:00,2026-04-18 06:10:00,4.0,48.0,16.53,175.47,False,1,已签收,已拒绝,Android,Mozilla/5.0 (Linux; Android 11; SM-G991B)
2396,1926,196,2026-04-23 05:29:00,2026-04-23 06:35:00,5.0,34.75,6.31,167.44,True,0,待发货,已退款,PC,python-requests/2.28.1
2397,754,57,2026-05-02 19:50:00,2026-05-02 21:31:00,4.0,127.53,12.03,498.09,False,0,待发货,,PC,python-requests/2.28.1
2398,484,385,2026-03-25 14:29:00,2026-03-25 15:42:00,2.0,,6.82,,False,0,,申请中,,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)
2399,216,396,2026-04-20 17:05:00,2026-04-20 17:28:00,4.0,20.09,12.58,67.78,True,4,退货中,已拒绝,Android,
2400,404,369,2026-04-08 01:14:00,2026-04-08 03:11:00,3.0,15.03,1.91,43.18,False,2,,申请中,PC,
2401,1544,316,2026-03-23 12:38:00,2026-03-23 12:56:00,4.0,85.56,10.54,331.7,True,2,已发货,已退款,Android,python-requests/2.28.1
2402,1845,192,2026-05-14 01:46:00,2026-05-14 02:36:00,4.0,44.97,6.92,172.96,False,1,退货中,,iOS,
2403,460,40,2026-03-19 03:09:00,2026-03-19 04:52:00,4.0,131.5,19.78,506.22,False,0,已发货,,PC,random gibberish string @#$%
2404,1717,243,2026-03-23 10:51:00,2026-03-23 12:03:00,5.0,71.84,-8.551927430626591,359.2,False,0,,已拒绝,,random gibberish string @#$%
2405,1841,289,2026-04-28 23:11:00,2026-04-28 23:34:00,-1.0,66.9,15.1,,True,5,,已退款,,random gibberish string @#$%
2406,1107,490,2026-04-24 22:26:00,2026-04-24 22:42:00,4.0,89.36,0.11,357.33,True,3,,,PC,random gibberish string @#$%
